"Date","纳指ETF","沪深300ETF","黄金ETF","权重合计"
2024-03-12,0.100535429756996,0.496700304921106,0.402764265321897,1
2024-03-13,0.125580693563398,0.438652847597298,0.435766458839304,1
2024-03-14,0.156650641456049,0.385225437536817,0.458123921007134,1
2024-03-15,0.0398552124730623,0.423034197782306,0.537110589744632,1
2024-03-18,0.0733341850047999,0.443526452224059,0.483139362771141,1
2024-03-19,0.0550731556045506,0.38764954103608,0.557277303359369,1
2024-03-20,0.161979891430475,0.284214900073835,0.55380520849569,1
2024-03-21,0.158494196299923,0.215662671617435,0.625843132082643,1
2024-03-22,0.110434434588773,0.171784308287217,0.71778125712401,1
2024-03-25,0.157580087006712,0.206569874114216,0.635850038879072,1
2024-03-26,0.205921194185323,0.131657084063767,0.66242172175091,1
2024-03-27,0.187118201744356,0.122336054412759,0.690545743842885,1
2024-03-28,0.222967102996928,0.0243588937120153,0.752674003291057,1
2024-03-29,0.111698738565283,0,0.888301261434717,1
2024-04-01,0.0382334511990015,0.156872590043888,0.80489395875711,1
2024-04-02,0.0948667955500751,0.0572113155516352,0.84792188889829,1
2024-04-03,0.0305428589077069,0.0590991746729243,0.910357966419369,1
2024-04-08,0.0938332647619509,0.0246705806916403,0.881496154546409,1
2024-04-09,0,0,1,1
2024-04-10,0.158348167199847,0,0.841651832800153,1
2024-04-11,0,0,1,1
2024-04-12,0.093349183829995,0,0.906650816170005,1
2024-04-15,0.0590653642827407,0,0.940934635717259,1
2024-04-16,0,0,1,1
2024-04-17,0,0,1,1
2024-04-18,0,0,1,1
2024-04-19,0,0,1,1
2024-04-22,0,0,1,1
2024-04-23,0,0,1,1
2024-04-24,0,0,1,1
2024-04-25,0,0,1,1
2024-04-26,0,0.339633854929221,0.660366145070779,1
2024-04-29,0,0.455039434798731,0.544960565201269,1
2024-04-30,0,0.472962101854831,0.527037898145169,1
2024-05-06,0,0.559620941378504,0.440379058621496,1
2024-05-07,0,0.586485026866822,0.413514973133178,1
2024-05-08,0,0.775847714856253,0.224152285143746,1
2024-05-09,0,1,0,1
2024-05-10,0,0.97223490186561,0.0277650981343901,1
2024-05-13,0,1,0,1
2024-05-14,0.0797758061910877,0.920224193808912,0,1
2024-05-15,0,1,0,1
2024-05-16,0.34332295410303,0.638869337690141,0.0178077082068294,1
2024-05-17,0.42920548021397,0.570794519786029,0,1
2024-05-20,0.427377757764798,0.441990415414099,0.130631826821103,1
2024-05-21,0.531183553073751,0.406637607646046,0.0621788392802029,1
2024-05-22,0.590410549022903,0.381938785318963,0.0276506656581344,1
2024-05-23,0.708666640741154,0.282195019372176,0.00913833988667017,1
2024-05-24,0.594071573238292,0.28605595092652,0.119872475835189,1
2024-05-27,0.584424086684496,0.337843411600547,0.0777325017149563,1
2024-05-28,0.744736610375686,0.197149667231696,0.0581137223926176,1
2024-05-29,0.802416539968584,0.126560003861689,0.0710234561697275,1
2024-05-30,0.924753741119593,0,0.075246258880407,1
2024-05-31,0.832031377815507,0,0.167968622184493,1
2024-06-03,0.872156812307677,0,0.127843187692323,1
2024-06-04,0.740130759439689,0,0.259869240560311,1
2024-06-05,0.805395662297511,0,0.194604337702489,1
2024-06-06,0.733033094939844,0,0.266966905060156,1
2024-06-07,0.909560385608447,0,0.0904396143915533,1
2024-06-11,1,0,0,1
2024-06-12,1,0,0,1
2024-06-13,1,0,0,1
2024-06-14,1,0,0,1
2024-06-17,1,0,0,1
2024-06-18,1,0,0,1
2024-06-19,1,0,0,1
2024-06-20,1,0,0,1
2024-06-21,0.94525131632956,0,0.0547486836704398,1
2024-06-24,1,0,0,1
2024-06-25,1,0,0,1
2024-06-26,1,0,0,1
2024-06-27,1,0,0,1
2024-06-28,1,0,0,1
2024-07-01,1,0,0,1
2024-07-02,0.967555275895994,0,0.0324447241040056,1
2024-07-03,1,0,0,1
2024-07-04,0.919609439892487,0,0.0803905601075125,1
2024-07-05,1,0,0,1
2024-07-08,1,0,0,1
2024-07-09,0.748285240631074,0,0.251714759368926,1
2024-07-10,0.684645408550058,0,0.315354591449942,1
2024-07-11,0.63156754179152,0,0.36843245820848,1
2024-07-12,0.344266647901036,0,0.655733352098964,1
2024-07-15,0.460669145909223,0,0.539330854090777,1
2024-07-16,0.347232248568702,0,0.652767751431298,1
2024-07-17,0.255213882779143,0.0547618653548764,0.69002425186598,1
2024-07-18,0.111274979205117,0.274648472823999,0.614076547970884,1
2024-07-19,0.167827383124899,0.659263067371842,0.172909549503258,1
2024-07-22,0.130076157372091,0.462825291232563,0.407098551395346,1
2024-07-23,0.418488748694347,0.180641494537122,0.400869756768531,1
2024-07-24,0,0,1,1
2024-07-25,0,0,1,1
2024-07-26,0,0,1,1
2024-07-29,0,0,1,1
2024-07-30,0,0,1,1
2024-07-31,0,0.262307254280064,0.737692745719936,1
2024-08-01,0,0.13658376477519,0.86341623522481,1
2024-08-02,0,0,1,1
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,1,1
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0.26928664370297,0,0.73071335629703,1
2024-08-19,0,0,1,1
2024-08-20,0.0268843963087867,0,0.973115603691213,1
2024-08-21,0.358564112418509,0,0.641435887581492,1
2024-08-22,0.292071398380582,0,0.707928601619418,1
2024-08-23,0.292504729958957,0,0.707495270041043,1
2024-08-26,0.194250240278054,0,0.805749759721946,1
2024-08-27,0.202768400716333,0,0.797231599283667,1
2024-08-28,0.213534243990578,0,0.786465756009422,1
2024-08-29,0,0,1,1
2024-08-30,0.63910784350916,0,0.36089215649084,1
2024-09-02,0.585006096062071,0,0.414993903937929,1
2024-09-03,0.414009412031264,0,0.585990587968735,1
2024-09-04,0.196357897418123,0,0.803642102581877,1
2024-09-05,0.262344986408983,0,0.737655013591016,1
2024-09-06,0.185856535397339,0,0.814143464602661,1
2024-09-09,0.0811867062394759,0,0.918813293760524,1
2024-09-10,0,0,1,1
2024-09-11,0,0,1,1
2024-09-12,0.0413237199599108,0,0.958676280040089,1
2024-09-13,0,0,1,1
2024-09-18,0,0,1,1
2024-09-19,0,0,1,1
2024-09-20,0,0,1,1
2024-09-23,0,0,1,1
2024-09-24,0,0.13610908207325,0.86389091792675,1
2024-09-25,0,0.24497959267946,0.75502040732054,1
2024-09-26,0.0247028647176167,0.412395267580628,0.562901867701756,1
2024-09-27,0,0.578137911400253,0.421862088599747,1
2024-09-30,0.0177491764659129,0.626073266297317,0.356177557236771,1
2024-10-08,0,0.629164985686366,0.370835014313634,1
2024-10-09,0.00789838693828831,0.578824420666916,0.413277192394796,1
2024-10-10,0.0594674051168652,0.529841162428382,0.410691432454753,1
2024-10-11,0.318899069504067,0.287489266464487,0.393611664031446,1
2024-10-14,0.299543436750355,0.300182399716904,0.400274163532742,1
2024-10-15,0.343344397014175,0.272298233333578,0.384357369652247,1
2024-10-16,0.272379085212259,0.248631138130837,0.478989776656903,1
2024-10-17,0.290891931668461,0.238109709786545,0.470998358544994,1
2024-10-18,0.235344999722116,0.287256179488712,0.477398820789172,1
2024-10-21,0.137825185711785,0.29400086083325,0.568173953454965,1
2024-10-22,0.0964988574031746,0.348316576205071,0.555184566391755,1
2024-10-23,0.14603410949028,0.310700262090789,0.543265628418932,1
2024-10-24,0.0462799691234327,0.370015082865419,0.583704948011148,1
2024-10-25,0.062927528083193,0.400584186471739,0.536488285445068,1
2024-10-28,0.114186238684911,0.394803025822576,0.491010735492513,1
2024-10-29,0.133061000264555,0.296493268660575,0.57044573107487,1
2024-10-30,0.223169113865292,0.23255215117617,0.544278734958538,1
2024-10-31,0.0869327208053578,0.237200351165342,0.675866928029301,1
2024-11-01,0.192320821558275,0.106617078949388,0.701062099492337,1
2024-11-04,0.282869347955562,0,0.717130652044438,1
2024-11-05,0.295099879965394,0,0.704900120034605,1
2024-11-06,0.271294439355215,0.112487185790477,0.616218374854308,1
2024-11-07,0.398691831362753,0.243902585802237,0.35740558283501,1
2024-11-08,0.409121070431327,0.3093597048038,0.281519224764873,1
2024-11-11,0.499780790830683,0.283256773919242,0.216962435250075,1
2024-11-12,0.451143325627315,0.518951780251581,0.0299048941211039,1
2024-11-13,0.453962014865318,0.546037985134682,0,1
2024-11-14,0.454338239291561,0.545661760708439,0,1
2024-11-15,0.781611259124061,0.218388740875939,0,1
2024-11-18,0.809750291833392,0.190249708166608,0,1
2024-11-19,0.853642054856259,0.146357945143741,0,1
2024-11-20,0.898450748881071,0.101549251118929,0,1
2024-11-21,0.734074337366221,0.265925662633779,0,1
2024-11-22,0.931305679904418,0,0.0686943200955819,1
2024-11-25,1,0,0,1
2024-11-26,1,0,0,1
2024-11-27,0.889094801127699,0.110905198872301,0,1
2024-11-28,1,0,0,1
2024-11-29,0.920919240531734,0.0790807594682662,0,1
2024-12-02,0.980915381074374,0.0190846189256256,0,1
2024-12-03,1,0,0,1
2024-12-04,1,0,0,1
2024-12-05,0.854795187770247,0,0.145204812229753,1
2024-12-06,0.966062518147207,0,0.033937481852793,1
2024-12-09,0.912616541074375,0,0.0873834589256247,1
2024-12-10,0.640388871386466,0,0.359611128613534,1
2024-12-11,0.589438466253481,0,0.410561533746519,1
2024-12-12,0.476397700607703,0,0.523602299392297,1
2024-12-13,0.617723791774012,0,0.382276208225988,1
2024-12-16,0.777473117807834,0,0.222526882192166,1
2024-12-17,0.884481952909078,0,0.115518047090922,1
2024-12-18,0.889886344093954,0,0.110113655906046,1
2024-12-19,1,0,0,1
2024-12-20,0.69558344451901,0.30441655548099,0,1
2024-12-23,0.609397184165903,0.295066342578751,0.095536473255346,1
2024-12-24,0.467796298761983,0.36027924613218,0.171924455105837,1
2024-12-25,0.623217876940727,0.271091784182034,0.105690338877239,1
2024-12-26,0.552456153641041,0.291430875831964,0.156112970526995,1
2024-12-27,0.684651824939497,0.241203072035818,0.074145103024686,1
2024-12-30,0.574427916457449,0.230926636322778,0.194645447219774,1
2024-12-31,1,0,0,1
2025-01-02,0.683043344046372,0,0.316956655953628,1
2025-01-03,0.418027186314899,0,0.581972813685101,1
2025-01-06,0.602177840853625,0,0.397822159146375,1
2025-01-07,0.546582737804782,0,0.453417262195218,1
2025-01-08,0.511597744559537,0,0.488402255440463,1
2025-01-09,0.556335256687516,0,0.443664743312484,1
2025-01-10,0.312128466705253,0,0.687871533294747,1
2025-01-13,0,0,1,1
2025-01-14,0,0,1,1
2025-01-15,0,0,1,1
2025-01-16,0,0,1,1
2025-01-17,0.0159733840121175,0,0.984026615987883,1
2025-01-20,0.229523859292503,0,0.770476140707497,1
2025-01-21,0,0,1,1
2025-01-22,0.0597526938985267,0,0.940247306101473,1
2025-01-23,0,0,1,1
2025-01-24,0,0,1,1
2025-01-27,0,0,1,1
2025-02-05,0,0,1,1
2025-02-06,0.00082791489104664,0,0.999172085108953,1
2025-02-07,0,0.229477893312296,0.770522106687704,1
2025-02-10,0,0.311842947067379,0.688157052932621,1
2025-02-11,0,0.268653231095697,0.731346768904303,1
2025-02-12,0,0.30856255801298,0.69143744198702,1
2025-02-13,0,0.302455220483725,0.697544779516275,1
2025-02-14,0,0.35749243922236,0.64250756077764,1
2025-02-17,0.00783886280502984,0.534673958678426,0.457487178516544,1
2025-02-18,0.22319154123987,0.384462859518515,0.392345599241615,1
2025-02-19,0.125778889973048,0.333427219639402,0.54079389038755,1
2025-02-20,0.105716196909794,0.370364614507441,0.523919188582766,1
2025-02-21,0,0.515819293940226,0.484180706059775,1
2025-02-24,0,0.478544624791638,0.521455375208362,1
2025-02-25,0,0.348000233334727,0.651999766665273,1
2025-02-26,0,0.439361937699262,0.560638062300738,1
2025-02-27,0,0.588898972764055,0.411101027235945,1
2025-02-28,0,0.448988027102748,0.551011972897252,1
2025-03-03,0,0.331902663749608,0.668097336250392,1
2025-03-04,0,0.347299364419829,0.652700635580171,1
2025-03-05,0,0.61174808440158,0.38825191559842,1
2025-03-06,0,0.572456016035322,0.427543983964678,1
2025-03-07,0,0.441162337658403,0.558837662341597,1
2025-03-10,0,0.628022345100506,0.371977654899494,1
2025-03-11,0,1,0,1
2025-03-12,0,1,0,1
2025-03-13,0,0.37484665805135,0.62515334194865,1
2025-03-14,0,0.580588432205822,0.419411567794178,1
2025-03-17,0,0.24992042432328,0.75007957567672,1
2025-03-18,0,0.374867760391403,0.625132239608598,1
2025-03-19,0,0.311255592685877,0.688744407314123,1
2025-03-20,0,0.260596221461183,0.739403778538817,1
2025-03-21,0,0,1,1
2025-03-24,0,0,1,1
2025-03-25,0,0.0615671571729804,0.93843284282702,1
2025-03-26,0,0,1,1
2025-03-27,0,0,1,1
2025-03-28,0,0.0398356789295196,0.96016432107048,1
2025-03-31,0,0.0126245604500874,0.987375439549913,1
2025-04-01,0,0.0171730544144932,0.982826945585507,1
2025-04-02,0,0,1,1
2025-04-03,0,0,1,1
2025-04-07,0,0,1,1
2025-04-08,0,0,1,1
2025-04-09,0,0,1,1
2025-04-10,0.0326958764960776,0,0.967304123503922,1
2025-04-11,0.0150624309775888,0,0.984937569022411,1
2025-04-14,0.0266906285941065,0,0.973309371405893,1
2025-04-15,0,0,1,1
2025-04-16,0,0,1,1
2025-04-17,0,0,1,1
2025-04-18,0,0,1,1
2025-04-21,0,0,1,1
2025-04-22,0,0,1,1
2025-04-23,0,0,1,1
2025-04-24,0,0,1,1
2025-04-25,0,0,1,1
2025-04-28,0,0,1,1
2025-04-29,0.219450375929261,0,0.780549624070739,1
2025-04-30,0.151652821705333,0,0.848347178294667,1
2025-05-06,0.134217784727145,0,0.865782215272855,1
2025-05-07,0.244174018393416,0,0.755825981606584,1
2025-05-08,0.241157786538239,0.558074615185477,0.200767598276284,1
2025-05-09,0.226548545759176,0.56390297246654,0.209548481774284,1
2025-05-12,0.297696993954909,0.573833340994454,0.128469665050637,1
2025-05-13,0.25968501964421,0.664252721237248,0.0760622591185428,1
2025-05-14,0.366222153539532,0.622670442547938,0.0111074039125302,1
2025-05-15,0.412921258920792,0.587078741079208,0,1
2025-05-16,0.507254582503732,0.492745417496268,0,1
2025-05-19,0.575071317675978,0.424928682324022,0,1
2025-05-20,0.568449667478459,0.431550332521541,0,1
2025-05-21,0.550368085302844,0.449631914697156,0,1
2025-05-22,0.564783553726466,0.435216446273534,0,1
2025-05-23,0.628613301642132,0.371386698357868,0,1
2025-05-26,0.660484188989684,0.339515811010316,0,1
2025-05-27,0.767357574025434,0.232642425974566,0,1
2025-05-28,0.769367086509953,0.230632913490047,0,1
2025-05-29,0.715232032216627,0.284767967783373,0,1
2025-05-30,0.634287533416051,0.365712466583949,0,1
2025-06-03,0.631959123536679,0.349677427205012,0.0183634492583094,1
2025-06-04,0.691562543948769,0.308437456051231,0,1
2025-06-05,0.715406293102048,0.284593706897952,0,1
2025-06-06,0.748352698996106,0.251647301003894,0,1
2025-06-09,0.69105724074694,0.30894275925306,0,1
2025-06-10,0.890302238132914,0,0.109697761867086,1
2025-06-11,0.676720383953389,0.0969244617469433,0.226355154299668,1
2025-06-12,0.15421565139633,0,0.84578434860367,1
2025-06-13,0,0,1,1
2025-06-16,0.0850508387535433,0.0161294383820336,0.898819722864423,1
2025-06-17,0.323246839172897,0.0610196341324214,0.615733526694681,1
2025-06-18,0.0861473436058681,0,0.913852656394132,1
2025-06-19,0.611493365409158,0,0.388506634590842,1
2025-06-20,1,0,0,1
2025-06-23,0.893629365788074,0,0.106370634211926,1
2025-06-24,0.547790845283943,0.452209154716057,0,1
2025-06-25,0.317510071263475,0.628681117053425,0.0538088116830999,1
2025-06-26,0.28634641740388,0.644939080861278,0.0687145017348427,1
2025-06-27,0.346674556996352,0.568662984209771,0.0846624587938768,1
2025-06-30,0.578420710567724,0.421579289432276,0,1
2025-07-01,0.508160746933801,0.491839253066199,0,1
2025-07-02,0.484372975135309,0.515627024864691,0,1
2025-07-03,0.495204376005455,0.504795623994545,0,1
2025-07-04,0.523240201045983,0.476759798954017,0,1
2025-07-07,0.564095492957764,0.435904507042236,0,1
2025-07-08,0.462310288050917,0.537689711949083,0,1
2025-07-09,0.46225541267931,0.53774458732069,0,1
2025-07-10,0.495828553653879,0.504171446346121,0,1
2025-07-11,0.481082755460098,0.518917244539902,0,1
2025-07-14,0.408574893434368,0.591425106565632,0,1
2025-07-15,0.453192187401893,0.546807812598107,0,1
2025-07-16,0.453154021914723,0.546845978085277,0,1
2025-07-17,0.426663605253513,0.573336394746487,0,1
2025-07-18,0.425400046346815,0.574599953653185,0,1
2025-07-21,0.426142615158397,0.573857384841603,0,1
2025-07-22,0.345083758768269,0.549676454722751,0.10523978650898,1
2025-07-23,0.339169723349483,0.50436075781523,0.156469518835287,1
2025-07-24,0.326119624428897,0.653485011524434,0.0203953640466686,1
2025-07-25,0.264796076466856,0.655381395965681,0.0798225275674625,1
2025-07-28,0.291608430247073,0.636655583731612,0.0717359860213151,1
2025-07-29,0.330478502033232,0.669521497966768,0,1
2025-07-30,0.3228438079757,0.6771561920243,0,1
2025-07-31,0.584887852690289,0.415112147309711,0,1
2025-08-01,0.421674659524663,0.578325340475337,0,1
2025-08-04,0.12498252985407,0.650352308130138,0.224665162015792,1
2025-08-05,0.309520931257196,0.562158583568486,0.128320485174318,1
2025-08-06,0.22607963094148,0.487219664754014,0.286700704304506,1
2025-08-07,0.281431861384333,0.473788910999537,0.24477922761613,1
2025-08-08,0.352061101347316,0.372515356155827,0.275423542496857,1
2025-08-11,0.537834034452199,0.462165965547801,0,1
2025-08-12,0.398434925204047,0.601565074795953,0,1
2025-08-13,0.426050373424131,0.548061271905099,0.0258883546707701,1
2025-08-14,0.413487070809505,0.528089748690348,0.0584231805001467,1
2025-08-15,0.404527910624352,0.593568078418772,0.00190401095687571,1
2025-08-18,0.343732050653716,0.656267949346284,0,1
2025-08-19,0.410259340184825,0.589740659815175,0,1
2025-08-20,0.222278093974689,0.777721906025311,0,1
2025-08-21,0.25450000965702,0.74549999034298,0,1
2025-08-22,0.082378397994669,0.917621602005331,0,1
2025-08-25,0.0831370864432648,0.812243729314057,0.104619184242679,1
2025-08-26,0.0474289266666785,0.716398323511997,0.236172749821324,1
2025-08-27,0.159509431384901,0.609007383040721,0.231483185574378,1
2025-08-28,0,0.740466981548599,0.259533018451401,1
2025-08-29,0.0866965962917122,0.684877681999044,0.228425721709244,1
2025-09-01,0.101642885432486,0.649230535139744,0.24912657942777,1
2025-09-02,0,0.675159425809001,0.324840574190999,1
2025-09-03,0.0371846481140341,0.555135957887767,0.407679393998199,1
2025-09-04,0,0.50607066286413,0.49392933713587,1
2025-09-05,0.0634598046652594,0.537297298000304,0.399242897334436,1
2025-09-08,0,0.431411785195213,0.568588214804786,1
2025-09-09,0,0.333809443090859,0.666190556909141,1
2025-09-10,0,0.333209433939906,0.666790566060094,1
2025-09-11,0,0.419982588683591,0.580017411316409,1
2025-09-12,0,0.336387914062657,0.663612085937342,1
2025-09-15,0.0889647634260014,0.308229182996148,0.602806053577851,1
2025-09-16,0.138599407755976,0.265574593562471,0.595825998681553,1
2025-09-17,0.210051636993928,0.253080768567678,0.536867594438394,1
2025-09-18,0.299663913254739,0.228587028942199,0.471749057803062,1
2025-09-19,0.397268518658577,0.127803965143405,0.474927516198018,1
2025-09-22,0.404092113100614,0.0630456341393546,0.532862252760031,1
2025-09-23,0.45182074227411,0.0750339761454999,0.473145281580391,1
2025-09-24,0.317760372214834,0.174529716436451,0.507709911348716,1
2025-09-25,0.372469519139578,0.142275562937009,0.485254917923414,1
2025-09-26,0.416263445226147,0.060077517870203,0.52365903690365,1
2025-09-29,0.510234439044145,0.09432548905104,0.395440071904815,1
2025-09-30,0.497058932114201,0.115688183455648,0.387252884430151,1
2025-10-09,0.490452593875097,0.17914288091066,0.330404525214243,1
2025-10-10,0.518593777519137,0.188319091493473,0.29308713098739,1
2025-10-13,0.41592347937924,0.139408628242176,0.444667892378584,1
2025-10-14,0.393668155586125,0.100675716640466,0.505656127773409,1
2025-10-15,0.371904048680545,0.167296734251078,0.460799217068377,1
2025-10-16,0.362113273445115,0.164368420928345,0.47351830562654,1
2025-10-17,0.316989901894095,0,0.683010098105905,1
2025-10-20,0.437502399431144,0.0301632796772659,0.532334320891591,1
2025-10-21,0.377396625185385,0.0889837008215828,0.533619673993033,1
2025-10-22,0.482539690569833,0.105807172904968,0.411653136525199,1
2025-10-23,0.513149352666082,0.0864801333621339,0.400370513971784,1
2025-10-24,1,0,0,1
2025-10-27,0.309770840733546,0.286409122751304,0.40382003651515,1
2025-10-28,0.364646553635205,0.309839472174476,0.32551397419032,1
2025-10-29,0.359593641040053,0.353481191162463,0.286925167797484,1
2025-10-30,0.401243757706229,0.320730268058937,0.278025974234833,1
2025-10-31,0.478373292680142,0.17589891199733,0.345727795322528,1
2025-11-03,0.477944550415873,0.136561302121514,0.385494147462613,1
2025-11-04,0.407185281000245,0.185779692261892,0.407035026737863,1
2025-11-05,0.456331809393734,0.0471877633115839,0.496480427294682,1
2025-11-06,0.388359972819668,0.207904056617252,0.40373597056308,1
2025-11-07,0.736539079271077,0,0.263460920728923,1
2025-11-10,0.417076179528013,0.272414114570575,0.310509705901412,1
2025-11-11,0.54395607745646,0.238437334305619,0.21760658823792,1
2025-11-12,0.52815097084202,0.393971930236072,0.077877098921908,1
2025-11-13,0.56842907832003,0.409781827070776,0.0217890946091945,1
2025-11-14,0.844533033591376,0.155466966408624,0,1
2025-11-17,0.401857642548353,0.598142357451647,0,1
2025-11-18,0,1,0,1
2025-11-19,0,0,0,0
2025-11-20,1,0,0,1
2025-11-21,1,0,0,1
2025-11-24,0,0,0,0
2025-11-25,0,0,1,1
2025-11-26,0,0,1,1
2025-11-27,0,0,1,1
2025-11-28,0,0,1,1
2025-12-01,0,0,1,1
2025-12-02,0.0434903084999013,0,0.956509691500099,1
2025-12-03,0.298613714582411,0,0.701386285417589,1
2025-12-04,0.167305877475751,0,0.832694122524249,1
2025-12-05,0.278137011184052,0,0.721862988815948,1
2025-12-08,0.0937950072526655,0,0.906204992747334,1
2025-12-09,0,0,0,0
2025-12-10,0,0,1,1
2025-12-11,0,0,0,0
2025-12-12,0.0588959957261735,0,0.941104004273827,1
2025-12-15,0,0,1,1
2025-12-16,0.168446950492696,0,0.831553049507304,1
2025-12-17,0.318239200666383,0.017913963087323,0.663846836246294,1
2025-12-18,0,0,1,1
2025-12-19,0.229709952627844,0.263540021691605,0.506750025680551,1
2025-12-22,0.232448579561396,0.289478133580654,0.47807328685795,1
2025-12-23,0.132715462279592,0.297366730289562,0.569917807430846,1
2025-12-24,0.0314689801300653,0.313736366463187,0.654794653406748,1
2025-12-25,0.029620258737295,0.371363559069627,0.599016182193078,1
2025-12-26,0,0.381950734054182,0.618049265945818,1
2025-12-29,0,0.328330476504615,0.671669523495385,1
2025-12-30,0,0.552374657662691,0.447625342337309,1
2025-12-31,0,0.605529916645361,0.394470083354639,1
2026-01-05,0,0.54301782619933,0.45698217380067,1
2026-01-06,0,0.564741884792034,0.435258115207966,1
2026-01-07,0,0.518183233312751,0.481816766687249,1
2026-01-08,0,0.457877606410133,0.542122393589867,1
2026-01-09,0,0.485109875960854,0.514890124039147,1
2026-01-12,0,0.507295515778162,0.492704484221838,1
2026-01-13,0,0.495129180686852,0.504870819313148,1
2026-01-14,0.0434142027087736,0.471760782081859,0.484825015209367,1
2026-01-15,0.117447441968312,0.475105057878836,0.407447500152853,1
2026-01-16,0.0374456124305051,0.460061740387115,0.50249264718238,1
2026-01-19,0.0501319824117137,0.462191076776482,0.487676940811804,1
2026-01-20,0,0.409801377165017,0.590198622834983,1
2026-01-21,0,0.349164916441328,0.650835083558672,1
2026-01-22,0,0.37053319873215,0.62946680126785,1
2026-01-23,0,0.226557111558162,0.773442888441838,1
2026-01-26,0,0.181096758882051,0.818903241117949,1
